,Unnamed: 0,Port Name,State,Port Code,Border,Date,Measure,Value,Location,location_x,location_y,year,month,agg_month,day_of_the_week,is_week_day
70231,70231,Roma,Texas,2310,US-Mexico Border,2013-10-01,Train Passengers,0,POINT (-99.02 26.4),-99.02,26.4,2013,10,214,1,1
70236,70236,Tecate,California,2505,US-Mexico Border,2013-10-01,Trains,0,POINT (-116.63 32.58),-116.63,32.58,2013,10,214,1,1
70239,70239,Rio Grande City,Texas,2307,US-Mexico Border,2013-10-01,Pedestrians,4738,POINT (-98.8 26.37),-98.8,26.37,2013,10,214,1,1
70258,70258,Brownsville,Texas,2301,US-Mexico Border,2013-10-01,Trains,61,POINT (-97.5 25.89),-97.5,25.89,2013,10,214,1,1
70261,70261,Nogales,Arizona,2604,US-Mexico Border,2013-10-01,Buses,775,POINT (-110.94 31.33),-110.94,31.33,2013,10,214,1,1
70266,70266,Santa Teresa,New Mexico,2408,US-Mexico Border,2013-10-01,Personal Vehicle Passengers,75488,POINT (-106.68 31.78),-106.68,31.78,2013,10,214,1,1
70274,70274,Hidalgo,Texas,2305,US-Mexico Border,2013-10-01,Train Passengers,0,POINT (-98.27 26.1),-98.27,26.1,2013,10,214,1,1
70279,70279,El Paso,Texas,2402,US-Mexico Border,2013-10-01,Rail Containers Full,3333,POINT (-106.45 31.76),-106.45,31.76,2013,10,214,1,1
70295,70295,Tornillo-Fabens,Texas,2404,US-Mexico Border,2013-10-01,Rail Containers Empty,0,POINT (-106.14 31.429999999999996),-106.14,31.43,2013,10,214,1,1
70307,70307,Andrade,California,2502,US-Mexico Border,2013-10-01,Rail Containers Full,0,POINT (-114.73000000000002 32.72),-114.73,32.72,2013,10,214,1,1
70313,70313,Del Rio,Texas,2302,US-Mexico Border,2013-10-01,Pedestrians,8560,POINT (-100.93 29.330000000000002),-100.93,29.33,2013,10,214,1,1
70322,70322,Rio Grande City,Texas,2307,US-Mexico Border,2013-10-01,Buses,0,POINT (-98.8 26.37),-98.8,26.37,2013,10,214,1,1
70964,70964,Columbus,New Mexico,2406,US-Mexico Border,2013-10-01,Personal Vehicle Passengers,41447,POINT (-107.63 31.78),-107.63,31.78,2013,10,214,1,1
70981,70981,Progreso,Texas,2309,US-Mexico Border,2013-10-01,Bus Passengers,0,POINT (-97.95 26.06),-97.95,26.06,2013,10,214,1,1
71019,71019,Laredo,Texas,2304,US-Mexico Border,2013-10-01,Bus Passengers,59054,POINT (-99.51 27.5),-99.51,27.5,2013,10,214,1,1
71077,71077,Brownsville,Texas,2301,US-Mexico Border,2013-10-01,Bus Passengers,3606,POINT (-97.5 25.89),-97.5,25.89,2013,10,214,1,1
71091,71091,Brownsville,Texas,2301,US-Mexico Border,2013-10-01,Train Passengers,0,POINT (-97.5 25.89),-97.5,25.89,2013,10,214,1,1
71101,71101,Andrade,California,2502,US-Mexico Border,2013-10-01,Truck Containers Empty,0,POINT (-114.73000000000002 32.72),-114.73,32.72,2013,10,214,1,1
71137,71137,Hidalgo,Texas,2305,US-Mexico Border,2013-10-01,Truck Containers Empty,4992,POINT (-98.27 26.1),-98.27,26.1,2013,10,214,1,1
71140,71140,Douglas,Arizona,2601,US-Mexico Border,2013-10-01,Rail Containers Empty,0,POINT (-109.56 31.33),-109.56,31.33,2013,10,214,1,1
71176,71176,Laredo,Texas,2304,US-Mexico Border,2013-09-01,Pedestrians,271885,POINT (-99.51 27.5),-99.51,27.5,2013,9,213,6,0
71197,71197,Columbus,New Mexico,2406,US-Mexico Border,2013-09-01,Truck Containers Full,1757,POINT (-107.63 31.78),-107.63,31.78,2013,9,213,6,0
71208,71208,Presidio,Texas,2403,US-Mexico Border,2013-09-01,Rail Containers Empty,0,POINT (-104.39000000000001 29.56),-104.39,29.56,2013,9,213,6,0
71209,71209,Roma,Texas,2310,US-Mexico Border,2013-09-01,Train Passengers,0,POINT (-99.02 26.4),-99.02,26.4,2013,9,213,6,0
72450,72450,Douglas,Arizona,2601,US-Mexico Border,2013-09-01,Truck Containers Full,1454,POINT (-109.56 31.33),-109.56,31.33,2013,9,213,6,0
72460,72460,Andrade,California,2502,US-Mexico Border,2013-09-01,Pedestrians,35752,POINT (-114.73000000000002 32.72),-114.73,32.72,2013,9,213,6,0
72467,72467,Tecate,California,2505,US-Mexico Border,2013-09-01,Trucks,3890,POINT (-116.63 32.58),-116.63,32.58,2013,9,213,6,0
72468,72468,Hidalgo,Texas,2305,US-Mexico Border,2013-09-01,Bus Passengers,22169,POINT (-98.27 26.1),-98.27,26.1,2013,9,213,6,0
72469,72469,Lukeville,Arizona,2602,US-Mexico Border,2013-09-01,Trains,0,POINT (-112.82 31.880000000000003),-112.82,31.880000000000006,2013,9,213,6,0
72479,72479,San Ysidro,California,2504,US-Mexico Border,2013-08-01,Truck Containers Full,0,POINT (-117.03 32.54),-117.03,32.54,2013,8,212,3,1
72497,72497,Andrade,California,2502,US-Mexico Border,2013-08-01,Trains,0,POINT (-114.73000000000002 32.72),-114.73,32.72,2013,8,212,3,1
72534,72534,Progreso,Texas,2309,US-Mexico Border,2013-08-01,Trucks,4037,POINT (-97.95 26.06),-97.95,26.06,2013,8,212,3,1
72560,72560,Hidalgo,Texas,2305,US-Mexico Border,2013-08-01,Pedestrians,160057,POINT (-98.27 26.1),-98.27,26.1,2013,8,212,3,1
72600,72600,Progreso,Texas,2309,US-Mexico Border,2013-08-01,Truck Containers Full,2226,POINT (-97.95 26.06),-97.95,26.06,2013,8,212,3,1
72609,72609,Progreso,Texas,2309,US-Mexico Border,2013-08-01,Truck Containers Empty,1859,POINT (-97.95 26.06),-97.95,26.06,2013,8,212,3,1
72610,72610,Roma,Texas,2310,US-Mexico Border,2013-08-01,Truck Containers Empty,201,POINT (-99.02 26.4),-99.02,26.4,2013,8,212,3,1
72625,72625,Brownsville,Texas,2301,US-Mexico Border,2013-08-01,Train Passengers,0,POINT (-97.5 25.89),-97.5,25.89,2013,8,212,3,1
72628,72628,Laredo,Texas,2304,US-Mexico Border,2013-08-01,Trains,320,POINT (-99.51 27.5),-99.51,27.5,2013,8,212,3,1
72651,72651,Hidalgo,Texas,2305,US-Mexico Border,2013-08-01,Buses,2097,POINT (-98.27 26.1),-98.27,26.1,2013,8,212,3,1
72658,72658,Brownsville,Texas,2301,US-Mexico Border,2013-08-01,Personal Vehicles,367820,POINT (-97.5 25.89),-97.5,25.89,2013,8,212,3,1
72673,72673,Tecate,California,2505,US-Mexico Border,2013-08-01,Trucks,4293,POINT (-116.63 32.58),-116.63,32.58,2013,8,212,3,1
72689,72689,Del Rio,Texas,2302,US-Mexico Border,2013-08-01,Rail Containers Full,0,POINT (-100.93 29.330000000000002),-100.93,29.33,2013,8,212,3,1
72692,72692,Douglas,Arizona,2601,US-Mexico Border,2013-08-01,Buses,189,POINT (-109.56 31.33),-109.56,31.33,2013,8,212,3,1
72714,72714,Progreso,Texas,2309,US-Mexico Border,2013-08-01,Train Passengers,0,POINT (-97.95 26.06),-97.95,26.06,2013,8,212,3,1
72720,72720,Nogales,Arizona,2604,US-Mexico Border,2013-08-01,Trucks,15568,POINT (-110.94 31.33),-110.94,31.33,2013,8,212,3,1
72734,72734,Sasabe,Arizona,2606,US-Mexico Border,2013-08-01,Rail Containers Full,0,POINT (-111.54 31.48),-111.54,31.48,2013,8,212,3,1
72741,72741,Otay Mesa,California,2506,US-Mexico Border,2013-08-01,Pedestrians,293265,POINT (-116.94 32.55),-116.94,32.55,2013,8,212,3,1
72755,72755,Eagle Pass,Texas,2303,US-Mexico Border,2013-08-01,Pedestrians,67610,POINT (-100.51 28.71),-100.51,28.71,2013,8,212,3,1
72778,72778,Calexico East,California,2507,US-Mexico Border,2013-08-01,Truck Containers Empty,13508,POINT (-115.39 32.67),-115.39,32.67,2013,8,212,3,1
72803,72803,Sasabe,Arizona,2606,US-Mexico Border,2013-08-01,Truck Containers Empty,20,POINT (-111.54 31.48),-111.54,31.48,2013,8,212,3,1
72841,72841,Del Rio,Texas,2302,US-Mexico Border,2013-08-01,Bus Passengers,0,POINT (-100.93 29.330000000000002),-100.93,29.33,2013,8,212,3,1
72845,72845,Santa Teresa,New Mexico,2408,US-Mexico Border,2013-08-01,Buses,25,POINT (-106.68 31.78),-106.68,31.78,2013,8,212,3,1
72852,72852,Tecate,California,2505,US-Mexico Border,2013-08-01,Truck Containers Empty,1790,POINT (-116.63 32.58),-116.63,32.58,2013,8,212,3,1
72854,72854,Tornillo-Fabens,Texas,2404,US-Mexico Border,2013-08-01,Rail Containers Empty,0,POINT (-106.14 31.429999999999996),-106.14,31.43,2013,8,212,3,1
72864,72864,Hidalgo,Texas,2305,US-Mexico Border,2013-08-01,Personal Vehicles,404658,POINT (-98.27 26.1),-98.27,26.1,2013,8,212,3,1
72866,72866,Brownsville,Texas,2301,US-Mexico Border,2013-08-01,Pedestrians,182939,POINT (-97.5 25.89),-97.5,25.89,2013,8,212,3,1
72888,72888,Nogales,Arizona,2604,US-Mexico Border,2013-08-01,Trains,74,POINT (-110.94 31.33),-110.94,31.33,2013,8,212,3,1
72892,72892,Douglas,Arizona,2601,US-Mexico Border,2013-08-01,Rail Containers Empty,0,POINT (-109.56 31.33),-109.56,31.33,2013,8,212,3,1
72980,72980,San Luis,Arizona,2608,US-Mexico Border,2013-08-01,Truck Containers Full,937,POINT (-114.78000000000002 32.49),-114.78,32.49,2013,8,212,3,1
72985,72985,Columbus,New Mexico,2406,US-Mexico Border,2013-08-01,Trucks,1341,POINT (-107.63 31.78),-107.63,31.78,2013,8,212,3,1
73001,73001,Presidio,Texas,2403,US-Mexico Border,2013-08-01,Truck Containers Empty,462,POINT (-104.39000000000001 29.56),-104.39,29.56,2013,8,212,3,1
73002,73002,Lukeville,Arizona,2602,US-Mexico Border,2013-08-01,Bus Passengers,189,POINT (-112.82 31.880000000000003),-112.82,31.880000000000006,2013,8,212,3,1
73011,73011,Santa Teresa,New Mexico,2408,US-Mexico Border,2013-08-01,Personal Vehicles,39543,POINT (-106.68 31.78),-106.68,31.78,2013,8,212,3,1
73027,73027,Calexico,California,2503,US-Mexico Border,2013-08-01,Bus Passengers,0,POINT (-115.49999999999999 32.66),-115.5,32.66,2013,8,212,3,1
73029,73029,Santa Teresa,New Mexico,2408,US-Mexico Border,2013-08-01,Train Passengers,0,POINT (-106.68 31.78),-106.68,31.78,2013,8,212,3,1
73302,73302,Tornillo-Fabens,Texas,2404,US-Mexico Border,2013-08-01,Trucks,0,POINT (-106.14 31.429999999999996),-106.14,31.43,2013,8,212,3,1
73647,73647,Lukeville,Arizona,2602,US-Mexico Border,2013-08-01,Train Passengers,0,POINT (-112.82 31.880000000000003),-112.82,31.880000000000006,2013,8,212,3,1
73657,73657,Hidalgo,Texas,2305,US-Mexico Border,2013-08-01,Rail Containers Empty,0,POINT (-98.27 26.1),-98.27,26.1,2013,8,212,3,1
73722,73722,Laredo,Texas,2304,US-Mexico Border,2013-08-01,Truck Containers Empty,39345,POINT (-99.51 27.5),-99.51,27.5,2013,8,212,3,1
73732,73732,Calexico East,California,2507,US-Mexico Border,2013-08-01,Truck Containers Full,14453,POINT (-115.39 32.67),-115.39,32.67,2013,8,212,3,1
73733,73733,Roma,Texas,2310,US-Mexico Border,2013-08-01,Truck Containers Full,327,POINT (-99.02 26.4),-99.02,26.4,2013,8,212,3,1
73750,73750,Otay Mesa,California,2506,US-Mexico Border,2013-08-01,Train Passengers,42,POINT (-116.94 32.55),-116.94,32.55,2013,8,212,3,1
73759,73759,Brownsville,Texas,2301,US-Mexico Border,2013-08-01,Buses,728,POINT (-97.5 25.89),-97.5,25.89,2013,8,212,3,1
73762,73762,Presidio,Texas,2403,US-Mexico Border,2013-08-01,Trains,0,POINT (-104.39000000000001 29.56),-104.39,29.56,2013,8,212,3,1
73770,73770,Naco,Arizona,2603,US-Mexico Border,2013-08-01,Rail Containers Empty,0,POINT (-109.95 31.33),-109.95,31.33,2013,8,212,3,1
73778,73778,San Luis,Arizona,2608,US-Mexico Border,2013-08-01,Rail Containers Empty,0,POINT (-114.78000000000002 32.49),-114.78,32.49,2013,8,212,3,1
73792,73792,Rio Grande City,Texas,2307,US-Mexico Border,2013-08-01,Bus Passengers,0,POINT (-98.8 26.37),-98.8,26.37,2013,8,212,3,1
73807,73807,Progreso,Texas,2309,US-Mexico Border,2013-07-01,Truck Containers Full,2552,POINT (-97.95 26.06),-97.95,26.06,2013,7,211,0,1
73810,73810,Hidalgo,Texas,2305,US-Mexico Border,2013-07-01,Pedestrians,172779,POINT (-98.27 26.1),-98.27,26.1,2013,7,211,0,1
73817,73817,Sasabe,Arizona,2606,US-Mexico Border,2013-07-01,Rail Containers Full,0,POINT (-111.54 31.48),-111.54,31.48,2013,7,211,0,1
73835,73835,San Ysidro,California,2504,US-Mexico Border,2013-07-01,Pedestrians,634177,POINT (-117.03 32.54),-117.03,32.54,2013,7,211,0,1
73840,73840,Otay Mesa,California,2506,US-Mexico Border,2013-07-01,Train Passengers,44,POINT (-116.94 32.55),-116.94,32.55,2013,7,211,0,1
73856,73856,Progreso,Texas,2309,US-Mexico Border,2013-07-01,Rail Containers Empty,0,POINT (-97.95 26.06),-97.95,26.06,2013,7,211,0,1
73871,73871,San Ysidro,California,2504,US-Mexico Border,2013-07-01,Rail Containers Empty,0,POINT (-117.03 32.54),-117.03,32.54,2013,7,211,0,1
73873,73873,San Luis,Arizona,2608,US-Mexico Border,2013-07-01,Trains,0,POINT (-114.78000000000002 32.49),-114.78,32.49,2013,7,211,0,1
73879,73879,Del Rio,Texas,2302,US-Mexico Border,2013-07-01,Bus Passengers,0,POINT (-100.93 29.330000000000002),-100.93,29.33,2013,7,211,0,1
73896,73896,Andrade,California,2502,US-Mexico Border,2013-07-01,Personal Vehicle Passengers,66309,POINT (-114.73000000000002 32.72),-114.73,32.72,2013,7,211,0,1
73912,73912,Lukeville,Arizona,2602,US-Mexico Border,2013-07-01,Pedestrians,4877,POINT (-112.82 31.880000000000003),-112.82,31.880000000000006,2013,7,211,0,1
73931,73931,Hidalgo,Texas,2305,US-Mexico Border,2013-07-01,Truck Containers Full,30931,POINT (-98.27 26.1),-98.27,26.1,2013,7,211,0,1
73937,73937,Presidio,Texas,2403,US-Mexico Border,2013-07-01,Truck Containers Empty,461,POINT (-104.39000000000001 29.56),-104.39,29.56,2013,7,211,0,1
73944,73944,San Luis,Arizona,2608,US-Mexico Border,2013-07-01,Train Passengers,0,POINT (-114.78000000000002 32.49),-114.78,32.49,2013,7,211,0,1
74254,74254,Naco,Arizona,2603,US-Mexico Border,2013-07-01,Truck Containers Empty,178,POINT (-109.95 31.33),-109.95,31.33,2013,7,211,0,1
74435,74435,Roma,Texas,2310,US-Mexico Border,2013-07-01,Train Passengers,0,POINT (-99.02 26.4),-99.02,26.4,2013,7,211,0,1
74443,74443,Santa Teresa,New Mexico,2408,US-Mexico Border,2013-07-01,Trains,0,POINT (-106.68 31.78),-106.68,31.78,2013,7,211,0,1
74520,74520,Sasabe,Arizona,2606,US-Mexico Border,2013-07-01,Rail Containers Empty,0,POINT (-111.54 31.48),-111.54,31.48,2013,7,211,0,1
75030,75030,Calexico,California,2503,US-Mexico Border,2013-07-01,Trucks,0,POINT (-115.49999999999999 32.66),-115.5,32.66,2013,7,211,0,1
75180,75180,Nogales,Arizona,2604,US-Mexico Border,2013-06-01,Rail Containers Empty,3217,POINT (-110.94 31.33),-110.94,31.33,2013,6,210,5,0
75190,75190,Santa Teresa,New Mexico,2408,US-Mexico Border,2013-06-01,Personal Vehicles,32771,POINT (-106.68 31.78),-106.68,31.78,2013,6,210,5,0
75217,75217,Presidio,Texas,2403,US-Mexico Border,2013-06-01,Train Passengers,0,POINT (-104.39000000000001 29.56),-104.39,29.56,2013,6,210,5,0
75226,75226,Naco,Arizona,2603,US-Mexico Border,2013-06-01,Trucks,295,POINT (-109.95 31.33),-109.95,31.33,2013,6,210,5,0
75228,75228,Tecate,California,2505,US-Mexico Border,2013-06-01,Buses,4,POINT (-116.63 32.58),-116.63,32.58,2013,6,210,5,0
75230,75230,Laredo,Texas,2304,US-Mexico Border,2013-06-01,Truck Containers Full,111011,POINT (-99.51 27.5),-99.51,27.5,2013,6,210,5,0
75265,75265,Hidalgo,Texas,2305,US-Mexico Border,2013-06-01,Pedestrians,158967,POINT (-98.27 26.1),-98.27,26.1,2013,6,210,5,0
75271,75271,Lukeville,Arizona,2602,US-Mexico Border,2013-06-01,Pedestrians,3463,POINT (-112.82 31.880000000000003),-112.82,31.880000000000006,2013,6,210,5,0
75288,75288,Tornillo-Fabens,Texas,2404,US-Mexico Border,2013-06-01,Personal Vehicle Passengers,51477,POINT (-106.14 31.429999999999996),-106.14,31.43,2013,6,210,5,0
75294,75294,Douglas,Arizona,2601,US-Mexico Border,2013-06-01,Truck Containers Empty,1041,POINT (-109.56 31.33),-109.56,31.33,2013,6,210,5,0
75324,75324,Sasabe,Arizona,2606,US-Mexico Border,2013-06-01,Personal Vehicles,1214,POINT (-111.54 31.48),-111.54,31.48,2013,6,210,5,0
75326,75326,Calexico East,California,2507,US-Mexico Border,2013-06-01,Bus Passengers,9720,POINT (-115.39 32.67),-115.39,32.67,2013,6,210,5,0
75336,75336,Rio Grande City,Texas,2307,US-Mexico Border,2013-06-01,Train Passengers,0,POINT (-98.8 26.37),-98.8,26.37,2013,6,210,5,0
75339,75339,Progreso,Texas,2309,US-Mexico Border,2013-06-01,Rail Containers Full,0,POINT (-97.95 26.06),-97.95,26.06,2013,6,210,5,0
75342,75342,Columbus,New Mexico,2406,US-Mexico Border,2013-06-01,Trains,0,POINT (-107.63 31.78),-107.63,31.78,2013,6,210,5,0
75343,75343,Otay Mesa,California,2506,US-Mexico Border,2013-06-01,Personal Vehicle Passengers,926914,POINT (-116.94 32.55),-116.94,32.55,2013,6,210,5,0
75377,75377,Tornillo-Fabens,Texas,2404,US-Mexico Border,2013-06-01,Trucks,0,POINT (-106.14 31.429999999999996),-106.14,31.43,2013,6,210,5,0
75379,75379,Naco,Arizona,2603,US-Mexico Border,2013-06-01,Pedestrians,4583,POINT (-109.95 31.33),-109.95,31.33,2013,6,210,5,0
75382,75382,Del Rio,Texas,2302,US-Mexico Border,2013-06-01,Personal Vehicle Passengers,218002,POINT (-100.93 29.330000000000002),-100.93,29.33,2013,6,210,5,0
75410,75410,Otay Mesa,California,2506,US-Mexico Border,2013-06-01,Rail Containers Full,0,POINT (-116.94 32.55),-116.94,32.55,2013,6,210,5,0
75415,75415,Brownsville,Texas,2301,US-Mexico Border,2013-06-01,Truck Containers Full,10676,POINT (-97.5 25.89),-97.5,25.89,2013,6,210,5,0
76053,76053,San Luis,Arizona,2608,US-Mexico Border,2013-06-01,Train Passengers,0,POINT (-114.78000000000002 32.49),-114.78,32.49,2013,6,210,5,0
76059,76059,Santa Teresa,New Mexico,2408,US-Mexico Border,2013-06-01,Trucks,7248,POINT (-106.68 31.78),-106.68,31.78,2013,6,210,5,0
76070,76070,Brownsville,Texas,2301,US-Mexico Border,2013-06-01,Rail Containers Empty,2147,POINT (-97.5 25.89),-97.5,25.89,2013,6,210,5,0
76078,76078,Presidio,Texas,2403,US-Mexico Border,2013-06-01,Personal Vehicles,51033,POINT (-104.39000000000001 29.56),-104.39,29.56,2013,6,210,5,0
76081,76081,Laredo,Texas,2304,US-Mexico Border,2013-06-01,Rail Containers Full,23375,POINT (-99.51 27.5),-99.51,27.5,2013,6,210,5,0
76090,76090,Santa Teresa,New Mexico,2408,US-Mexico Border,2013-06-01,Trains,0,POINT (-106.68 31.78),-106.68,31.78,2013,6,210,5,0
76093,76093,San Luis,Arizona,2608,US-Mexico Border,2013-06-01,Truck Containers Full,1295,POINT (-114.78000000000002 32.49),-114.78,32.49,2013,6,210,5,0
76105,76105,Rio Grande City,Texas,2307,US-Mexico Border,2013-06-01,Truck Containers Empty,162,POINT (-98.8 26.37),-98.8,26.37,2013,6,210,5,0
76129,76129,Tornillo-Fabens,Texas,2404,US-Mexico Border,2013-06-01,Truck Containers Empty,0,POINT (-106.14 31.429999999999996),-106.14,31.43,2013,6,210,5,0
76152,76152,Progreso,Texas,2309,US-Mexico Border,2013-06-01,Truck Containers Empty,750,POINT (-97.95 26.06),-97.95,26.06,2013,6,210,5,0
76155,76155,Sasabe,Arizona,2606,US-Mexico Border,2013-06-01,Trucks,0,POINT (-111.54 31.48),-111.54,31.48,2013,6,210,5,0
76166,76166,Hidalgo,Texas,2305,US-Mexico Border,2013-06-01,Rail Containers Empty,0,POINT (-98.27 26.1),-98.27,26.1,2013,6,210,5,0
76183,76183,Laredo,Texas,2304,US-Mexico Border,2013-06-01,Rail Containers Empty,11628,POINT (-99.51 27.5),-99.51,27.5,2013,6,210,5,0
76193,76193,Hidalgo,Texas,2305,US-Mexico Border,2013-06-01,Truck Containers Full,30122,POINT (-98.27 26.1),-98.27,26.1,2013,6,210,5,0
76199,76199,Columbus,New Mexico,2406,US-Mexico Border,2013-06-01,Personal Vehicle Passengers,46363,POINT (-107.63 31.78),-107.63,31.78,2013,6,210,5,0
76203,76203,Santa Teresa,New Mexico,2408,US-Mexico Border,2013-06-01,Rail Containers Empty,0,POINT (-106.68 31.78),-106.68,31.78,2013,6,210,5,0
76220,76220,Eagle Pass,Texas,2303,US-Mexico Border,2013-06-01,Rail Containers Full,8188,POINT (-100.51 28.71),-100.51,28.71,2013,6,210,5,0
76228,76228,Andrade,California,2502,US-Mexico Border,2013-06-01,Personal Vehicles,31989,POINT (-114.73000000000002 32.72),-114.73,32.72,2013,6,210,5,0
76240,76240,San Ysidro,California,2504,US-Mexico Border,2013-06-01,Truck Containers Full,0,POINT (-117.03 32.54),-117.03,32.54,2013,6,210,5,0
76263,76263,Tecate,California,2505,US-Mexico Border,2013-06-01,Rail Containers Empty,0,POINT (-116.63 32.58),-116.63,32.58,2013,6,210,5,0
76308,76308,Laredo,Texas,2304,US-Mexico Border,2013-06-01,Buses,3313,POINT (-99.51 27.5),-99.51,27.5,2013,6,210,5,0
76309,76309,San Luis,Arizona,2608,US-Mexico Border,2013-06-01,Rail Containers Empty,0,POINT (-114.78000000000002 32.49),-114.78,32.49,2013,6,210,5,0
76357,76357,El Paso,Texas,2402,US-Mexico Border,2013-06-01,Bus Passengers,23550,POINT (-106.45 31.76),-106.45,31.76,2013,6,210,5,0
76359,76359,Roma,Texas,2310,US-Mexico Border,2013-06-01,Train Passengers,0,POINT (-99.02 26.4),-99.02,26.4,2013,6,210,5,0
76379,76379,Nogales,Arizona,2604,US-Mexico Border,2013-06-01,Personal Vehicles,257777,POINT (-110.94 31.33),-110.94,31.33,2013,6,210,5,0
76391,76391,Douglas,Arizona,2601,US-Mexico Border,2013-06-01,Buses,175,POINT (-109.56 31.33),-109.56,31.33,2013,6,210,5,0
76409,76409,Hidalgo,Texas,2305,US-Mexico Border,2013-06-01,Personal Vehicle Passengers,802076,POINT (-98.27 26.1),-98.27,26.1,2013,6,210,5,0
76416,76416,Calexico East,California,2507,US-Mexico Border,2013-06-01,Personal Vehicle Passengers,488218,POINT (-115.39 32.67),-115.39,32.67,2013,6,210,5,0
76426,76426,Hidalgo,Texas,2305,US-Mexico Border,2013-06-01,Truck Containers Empty,11072,POINT (-98.27 26.1),-98.27,26.1,2013,6,210,5,0
76427,76427,Tornillo-Fabens,Texas,2404,US-Mexico Border,2013-06-01,Rail Containers Empty,0,POINT (-106.14 31.429999999999996),-106.14,31.43,2013,6,210,5,0
76453,76453,Sasabe,Arizona,2606,US-Mexico Border,2013-05-01,Truck Containers Full,22,POINT (-111.54 31.48),-111.54,31.48,2013,5,209,2,1
76459,76459,Columbus,New Mexico,2406,US-Mexico Border,2013-05-01,Rail Containers Full,0,POINT (-107.63 31.78),-107.63,31.78,2013,5,209,2,1
76462,76462,Nogales,Arizona,2604,US-Mexico Border,2013-05-01,Train Passengers,284,POINT (-110.94 31.33),-110.94,31.33,2013,5,209,2,1
76486,76486,Hidalgo,Texas,2305,US-Mexico Border,2013-05-01,Pedestrians,181674,POINT (-98.27 26.1),-98.27,26.1,2013,5,209,2,1
76487,76487,El Paso,Texas,2402,US-Mexico Border,2013-05-01,Personal Vehicles,807687,POINT (-106.45 31.76),-106.45,31.76,2013,5,209,2,1
76491,76491,Sasabe,Arizona,2606,US-Mexico Border,2013-05-01,Personal Vehicle Passengers,2187,POINT (-111.54 31.48),-111.54,31.48,2013,5,209,2,1
76492,76492,San Luis,Arizona,2608,US-Mexico Border,2013-05-01,Rail Containers Full,0,POINT (-114.78000000000002 32.49),-114.78,32.49,2013,5,209,2,1
76503,76503,El Paso,Texas,2402,US-Mexico Border,2013-05-01,Rail Containers Empty,3904,POINT (-106.45 31.76),-106.45,31.76,2013,5,209,2,1
76544,76544,Calexico East,California,2507,US-Mexico Border,2013-05-01,Buses,291,POINT (-115.39 32.67),-115.39,32.67,2013,5,209,2,1
76563,76563,San Ysidro,California,2504,US-Mexico Border,2013-05-01,Trains,0,POINT (-117.03 32.54),-117.03,32.54,2013,5,209,2,1
76578,76578,Nogales,Arizona,2604,US-Mexico Border,2013-05-01,Pedestrians,262866,POINT (-110.94 31.33),-110.94,31.33,2013,5,209,2,1
76599,76599,Lukeville,Arizona,2602,US-Mexico Border,2013-05-01,Trains,0,POINT (-112.82 31.880000000000003),-112.82,31.880000000000006,2013,5,209,2,1
76606,76606,Lukeville,Arizona,2602,US-Mexico Border,2013-05-01,Trucks,2,POINT (-112.82 31.880000000000003),-112.82,31.880000000000006,2013,5,209,2,1
76612,76612,San Ysidro,California,2504,US-Mexico Border,2013-05-01,Trucks,0,POINT (-117.03 32.54),-117.03,32.54,2013,5,209,2,1
76617,76617,Tornillo-Fabens,Texas,2404,US-Mexico Border,2013-05-01,Truck Containers Empty,0,POINT (-106.14 31.429999999999996),-106.14,31.43,2013,5,209,2,1
76624,76624,Nogales,Arizona,2604,US-Mexico Border,2013-05-01,Personal Vehicles,260534,POINT (-110.94 31.33),-110.94,31.33,2013,5,209,2,1
76627,76627,Presidio,Texas,2403,US-Mexico Border,2013-05-01,Buses,31,POINT (-104.39000000000001 29.56),-104.39,29.56,2013,5,209,2,1
76911,76911,Otay Mesa,California,2506,US-Mexico Border,2013-05-01,Pedestrians,284816,POINT (-116.94 32.55),-116.94,32.55,2013,5,209,2,1
76965,76965,Tecate,California,2505,US-Mexico Border,2013-05-01,Buses,5,POINT (-116.63 32.58),-116.63,32.58,2013,5,209,2,1
76976,76976,Calexico East,California,2507,US-Mexico Border,2013-05-01,Truck Containers Full,15360,POINT (-115.39 32.67),-115.39,32.67,2013,5,209,2,1
76977,76977,Tornillo-Fabens,Texas,2404,US-Mexico Border,2013-05-01,Rail Containers Empty,0,POINT (-106.14 31.429999999999996),-106.14,31.43,2013,5,209,2,1
76978,76978,Otay Mesa,California,2506,US-Mexico Border,2013-05-01,Rail Containers Full,0,POINT (-116.94 32.55),-116.94,32.55,2013,5,209,2,1
76984,76984,Presidio,Texas,2403,US-Mexico Border,2013-05-01,Personal Vehicles,51312,POINT (-104.39000000000001 29.56),-104.39,29.56,2013,5,209,2,1
76985,76985,Eagle Pass,Texas,2303,US-Mexico Border,2013-05-01,Personal Vehicle Passengers,414802,POINT (-100.51 28.71),-100.51,28.71,2013,5,209,2,1
76994,76994,Del Rio,Texas,2302,US-Mexico Border,2013-05-01,Rail Containers Full,0,POINT (-100.93 29.330000000000002),-100.93,29.33,2013,5,209,2,1
77004,77004,Hidalgo,Texas,2305,US-Mexico Border,2013-05-01,Train Passengers,0,POINT (-98.27 26.1),-98.27,26.1,2013,5,209,2,1
77019,77019,Santa Teresa,New Mexico,2408,US-Mexico Border,2013-05-01,Personal Vehicle Passengers,73668,POINT (-106.68 31.78),-106.68,31.78,2013,5,209,2,1
